,GT,Predict
39496,4.0,3.894
39497,5.0,4.123
39498,3.0,3.366
39499,5.0,3.704
39500,4.0,3.895
39501,1.0,3.43
39502,4.0,4.369
39503,1.0,3.074
39504,5.0,3.972
39505,4.0,3.871
39506,5.0,3.574
39507,5.0,3.789
39508,5.0,3.646
39509,5.0,3.74
39510,3.0,3.776
39511,4.0,4.074
39512,5.0,3.891
39513,2.0,3.855
39514,3.0,4.209
39515,3.0,3.185
39516,4.0,3.086
39517,1.0,3.022
39518,4.0,3.64
39519,4.0,4.266
39520,3.0,3.397
39521,5.0,3.516
39522,4.0,3.579
39523,2.0,3.613
39524,5.0,3.96
39525,3.0,3.187
39526,5.0,3.793
39527,3.0,3.72
39528,4.0,3.996
39529,4.0,3.73
39530,4.0,3.065
39531,3.0,3.243
39532,4.0,3.586
39533,2.0,2.664
39534,3.0,3.412
39535,5.0,4.259
39536,4.0,3.334
39537,5.0,3.916
39538,5.0,3.939
39539,3.0,3.176
39540,4.0,3.206
39541,3.0,3.356
39542,2.0,3.158
39543,3.0,4.082
39544,3.0,2.722
39545,3.0,3.831
39546,4.0,3.186
39547,3.0,2.949
39548,5.0,4.243
39549,4.0,3.57
39550,2.0,2.931
39551,3.0,3.563
39552,4.0,3.75
39553,4.0,3.681
39554,3.0,3.432
39555,4.0,3.716
39556,4.0,3.225
39557,4.0,3.823
39558,3.0,3.042
39559,5.0,2.836
39560,4.0,3.394
39561,3.0,2.499
39562,4.0,3.813
39563,3.0,3.416
39564,5.0,3.725
39565,5.0,3.559
39566,3.0,3.277
39567,3.0,3.205
39568,4.0,3.235
39569,5.0,4.2
39570,4.0,4.005
39571,4.0,3.117
39572,1.0,2.74
39573,3.0,3.559
39574,3.0,2.943
39575,4.0,3.114
39576,3.0,2.916
39577,5.0,3.677
39578,5.0,2.736
39579,4.0,2.772
39580,4.0,3.43
39581,4.0,3.135
39582,3.0,3.304
39583,5.0,3.381
39584,3.0,3.1
39585,3.0,3.018
39586,1.0,2.7
39587,3.0,2.656
39588,4.0,2.794
39589,5.0,3.728
39590,3.0,2.996
39591,4.0,2.955
39592,4.0,3.401
39593,4.0,3.188
39594,5.0,3.559
39595,5.0,3.695
39596,1.0,3.785
39597,3.0,2.926
39598,3.0,4.212
39599,3.0,2.689
39600,3.0,3.469
39601,3.0,2.826
39602,5.0,2.878
39603,3.0,3.467
39604,3.0,2.661
39605,3.0,2.953
39606,3.0,3.757
39607,3.0,3.05
39608,3.0,2.831
39609,3.0,3.711
39610,5.0,3.262
39611,5.0,3.639
39612,4.0,4.326
39613,3.0,3.772
39614,2.0,3.318
39615,3.0,3.142
39616,5.0,3.746
39617,1.0,2.846
39618,4.0,3.569
39619,3.0,3.109
39620,4.0,3.945
39621,4.0,3.449
39622,2.0,3.364
39623,5.0,3.631
39624,2.0,3.419
39625,2.0,3.398
39626,5.0,3.556
39627,5.0,3.8
39628,4.0,3.103
39629,4.0,3.993
39630,2.0,3.036
39631,3.0,3.273
39632,4.0,3.766
39633,4.0,3.381
39634,4.0,3.757
39635,2.0,3.109
39636,1.0,3.435
39637,3.0,3.393
39638,5.0,3.292
39639,5.0,3.569
39640,3.0,3.66
39641,3.0,3.822
39642,4.0,2.905
39643,5.0,4.271
39644,5.0,2.929
39645,3.0,4.078
39646,5.0,2.923
39647,4.0,2.882
39648,4.0,3.413
39649,4.0,3.34
39650,5.0,3.474
39651,5.0,3.601
39652,4.0,3.193
39653,5.0,2.998
39654,4.0,3.23
39655,5.0,3.47
39656,5.0,3.125
39657,4.0,2.978
39658,2.0,2.655
39659,3.0,3.498
39660,2.0,2.638
39661,1.0,2.749
39662,4.0,2.936
39663,4.0,3.828
39664,3.0,3.134
39665,2.0,2.779
39666,5.0,4.226
39667,1.0,2.638
39668,4.0,3.312
39669,2.0,2.771
39670,5.0,3.703
39671,4.0,2.67
39672,4.0,3.5
39673,3.0,3.309
39674,4.0,2.993
39675,4.0,3.382
39676,4.0,3.676
39677,2.0,2.977
39678,3.0,3.759
39679,2.0,2.908
39680,4.0,4.218
39681,4.0,3.738
39682,3.0,3.784
39683,4.0,3.889
39684,5.0,3.853
39685,5.0,4.138
39686,4.0,3.729
39687,4.0,3.674
39688,4.0,3.431
39689,3.0,3.749
39690,5.0,3.998
39691,2.0,3.447
39692,5.0,3.607
39693,5.0,3.925
39694,5.0,4.097
39695,5.0,3.674
39696,5.0,4.251
39697,3.0,3.465
39698,5.0,3.396
39699,4.0,3.594
39700,3.0,2.945
39701,4.0,3.664
39702,5.0,3.963
39703,5.0,4.02
39704,3.0,3.044
39705,5.0,3.549
39706,5.0,4.044
39707,4.0,3.835
39708,5.0,4.178
39709,5.0,3.794
39710,5.0,3.387
39711,4.0,3.788
39712,4.0,3.387
39713,5.0,3.835
39714,5.0,4.175
39715,2.0,2.797
39716,4.0,2.751
39717,1.0,3.439
39718,1.0,3.143
39719,1.0,3.532
39720,1.0,3.824
39721,5.0,3.112
39722,3.0,3.325
39723,5.0,3.837
39724,4.0,3.436
39725,3.0,3.615
39726,3.0,3.181
39727,5.0,3.42
39728,4.0,3.116
39729,5.0,3.063
39730,4.0,3.674
39731,4.0,3.713
39732,4.0,2.945
39733,4.0,2.703
39734,4.0,3.176
39735,4.0,2.598
39736,4.0,3.317
39737,3.0,3.22
39738,5.0,3.738
39739,4.0,3.439
39740,4.0,2.801
39741,4.0,3.58
39742,4.0,3.006
39743,4.0,3.485
39744,5.0,4.324
39745,5.0,3.436
39746,3.0,2.615
39747,5.0,3.234
39748,3.0,3.208
39749,1.0,3.225
39750,4.0,3.604
39751,4.0,2.662
39752,1.0,2.534
39753,2.0,2.458
39754,4.0,3.256
39755,4.0,2.985
39756,2.0,3.824
39757,4.0,4.249
39758,2.0,2.274
39759,2.0,3.646
39760,5.0,3.231
39761,3.0,3.459
39762,2.0,3.589
39763,3.0,2.929
39764,3.0,2.746
39765,4.0,2.834
39766,3.0,3.413
39767,4.0,3.156
39768,5.0,3.301
39769,5.0,3.57
39770,5.0,3.149
39771,4.0,2.839
39772,5.0,3.124
39773,5.0,2.947
39774,5.0,3.408
39775,5.0,3.567
39776,2.0,3.382
39777,3.0,3.121
39778,5.0,3.405
39779,5.0,3.233
39780,5.0,4.236
39781,4.0,3.24
39782,3.0,3.834
39783,3.0,3.075
39784,3.0,3.009
39785,4.0,4.073
39786,5.0,2.547
39787,3.0,2.95
39788,4.0,3.538
39789,2.0,3.216
39790,3.0,3.288
39791,2.0,3.214
39792,3.0,3.428
39793,4.0,2.748
39794,4.0,3.628
39795,2.0,3.052
39796,2.0,3.084
39797,4.0,2.534
39798,5.0,3.912
39799,5.0,3.98
39800,3.0,3.428
39801,4.0,3.956
39802,4.0,3.6
39803,5.0,4.118
39804,4.0,4.083
39805,4.0,3.229
39806,5.0,3.925
39807,3.0,2.872
39808,4.0,4.299
39809,4.0,3.808
39810,4.0,3.797
39811,4.0,3.408
39812,3.0,3.097
39813,4.0,3.481
39814,3.0,3.26
39815,4.0,3.17
39816,4.0,3.114
39817,4.0,3.44
39818,4.0,2.96
39819,4.0,3.761
39820,5.0,4.198
39821,3.0,3.12
39822,3.0,3.049
39823,4.0,3.074
39824,4.0,2.669
39825,4.0,2.958
39826,4.0,3.695
39827,4.0,3.242
39828,3.0,3.242
39829,4.0,3.404
39830,4.0,3.468
39831,5.0,4.077
39832,5.0,3.624
39833,1.0,3.132
39834,1.0,2.959
39835,4.0,3.544
39836,5.0,4.185
39837,3.0,3.851
39838,4.0,3.881
39839,4.0,3.654
39840,5.0,3.141
39841,5.0,3.884
39842,3.0,3.528
39843,3.0,3.217
39844,5.0,3.275
39845,5.0,3.816
39846,5.0,3.332
39847,5.0,3.262
39848,5.0,3.475
39849,4.0,3.529
39850,5.0,3.188
39851,4.0,4.233
39852,5.0,3.558
39853,5.0,4.106
39854,5.0,3.328
39855,5.0,3.45
39856,4.0,2.675
39857,4.0,3.995
39858,4.0,3.184
39859,5.0,3.336
39860,1.0,3.205
39861,5.0,3.445
39862,5.0,3.233
39863,5.0,3.599
39864,3.0,3.327
39865,4.0,3.87
39866,5.0,3.543
39867,4.0,3.419
39868,5.0,3.672
39869,5.0,3.426
39870,4.0,3.223
39871,5.0,4.333
39872,5.0,3.082
39873,4.0,3.166
39874,5.0,3.797
39875,5.0,3.519
39876,5.0,3.003
39877,4.0,3.778
39878,5.0,3.039
39879,5.0,4.06
39880,5.0,3.404
39881,3.0,3.313
39882,5.0,3.41
39883,5.0,3.712
39884,4.0,3.138
39885,5.0,4.392
39886,5.0,3.819
39887,3.0,3.27
39888,3.0,3.14
39889,3.0,3.868
39890,2.0,3.569
39891,1.0,3.767
39892,2.0,3.702
39893,4.0,3.611
39894,3.0,3.842
39895,2.0,3.835
39896,3.0,3.815
39897,3.0,3.873
39898,1.0,4.223
39899,4.0,3.758
39900,2.0,3.473
39901,1.0,2.89
39902,2.0,3.613
39903,4.0,3.796
39904,2.0,3.544
39905,3.0,3.661
39906,1.0,3.944
39907,4.0,3.901
39908,4.0,4.098
39909,4.0,3.991
39910,4.0,3.927
39911,1.0,3.777
39912,4.0,3.957
39913,4.0,3.998
39914,4.0,4.18
39915,3.0,3.507
39916,1.0,2.848
39917,3.0,3.692
39918,1.0,3.178
39919,3.0,4.19
39920,2.0,3.852
39921,4.0,3.985
39922,4.0,3.701
39923,1.0,3.207
39924,4.0,4.17
39925,3.0,3.914
39926,3.0,4.052
39927,4.0,3.433
39928,4.0,4.058
39929,5.0,4.356
39930,2.0,3.68
39931,4.0,3.507
39932,3.0,3.883
39933,4.0,3.957
39934,4.0,4.248
39935,4.0,3.939
39936,2.0,4.265
39937,4.0,3.59
39938,3.0,3.89
39939,3.0,4.036
39940,3.0,3.755
39941,4.0,4.21
39942,3.0,3.817
39943,1.0,3.536
39944,4.0,3.761
39945,3.0,3.802
39946,3.0,4.114
39947,2.0,3.412
39948,3.0,3.242
39949,3.0,3.699
39950,4.0,3.54
39951,3.0,3.774
39952,2.0,3.881
39953,3.0,3.636
39954,5.0,4.279
39955,3.0,3.394
39956,4.0,3.815
39957,2.0,3.793
39958,3.0,3.702
39959,4.0,3.365
39960,4.0,4.067
39961,4.0,3.746
39962,1.0,3.566
39963,1.0,3.774
39964,4.0,3.954
39965,3.0,3.752
39966,5.0,4.104
39967,3.0,3.506
39968,5.0,4.069
39969,4.0,4.079
39970,4.0,3.764
39971,4.0,4.112
39972,2.0,3.763
39973,2.0,3.284
39974,3.0,3.513
39975,5.0,3.74
39976,3.0,3.588
39977,4.0,4.107
39978,4.0,3.65
39979,3.0,3.904
39980,4.0,3.87
39981,4.0,3.661
39982,5.0,4.245
39983,4.0,3.128
39984,2.0,3.343
39985,4.0,3.838
39986,3.0,3.731
39987,3.0,2.648
39988,3.0,3.123
39989,4.0,3.383
39990,4.0,3.8
39991,4.0,3.845
39992,3.0,3.218
39993,4.0,3.186
39994,4.0,3.403
39995,2.0,2.444
39996,5.0,2.921
39997,3.0,4.021
39998,3.0,2.317
39999,3.0,3.809
40000,3.0,3.449
40001,3.0,3.636
40002,4.0,3.451
40003,5.0,3.399
40004,2.0,3.628
40005,5.0,3.676
40006,3.0,3.826
40007,3.0,3.43
40008,3.0,3.486
40009,4.0,3.967
40010,3.0,3.581
40011,2.0,3.916
40012,3.0,3.968
40013,2.0,3.831
40014,4.0,3.508
40015,2.0,3.129
40016,3.0,2.871
40017,4.0,3.949
40018,1.0,3.826
40019,5.0,3.923
40020,4.0,3.98
40021,4.0,4.021
40022,4.0,4.311
40023,3.0,3.864
40024,3.0,3.335
40025,5.0,4.395
40026,3.0,3.971
40027,1.0,3.698
40028,3.0,2.236
40029,5.0,3.261
40030,5.0,3.944
40031,5.0,4.184
40032,4.0,3.732
40033,3.0,3.293
40034,2.0,3.248
40035,3.0,4.031
40036,5.0,4.074
40037,5.0,2.983
40038,3.0,3.716
40039,5.0,3.91
40040,3.0,3.236
40041,3.0,2.989
40042,2.0,3.888
40043,4.0,3.957
40044,3.0,3.518
40045,3.0,3.923
40046,4.0,3.496
40047,3.0,3.742
40048,2.0,3.819
40049,3.0,3.816
40050,4.0,3.704
40051,4.0,3.542
40052,3.0,2.782
40053,4.0,2.74
40054,3.0,2.92
40055,5.0,3.85
40056,2.0,3.826
40057,4.0,3.798
40058,4.0,4.079
40059,5.0,3.934
40060,5.0,4.419
40061,5.0,4.26
40062,3.0,3.903
40063,1.0,3.786
40064,2.0,3.419
40065,4.0,3.404
40066,5.0,3.786
40067,3.0,3.128
40068,2.0,3.325
40069,5.0,4.077
40070,1.0,2.965
40071,4.0,4.154
40072,4.0,3.414
40073,3.0,3.81
40074,4.0,3.899
40075,3.0,3.432
40076,1.0,3.772
40077,3.0,3.413
40078,3.0,2.776
40079,5.0,3.86
40080,5.0,3.95
40081,4.0,3.369
40082,4.0,3.739
40083,2.0,3.584
40084,3.0,4.079
40085,4.0,3.734
40086,4.0,3.578
40087,2.0,3.413
40088,4.0,4.034
40089,5.0,3.844
40090,1.0,3.64
40091,3.0,3.302
40092,5.0,3.738
40093,4.0,3.223
40094,5.0,3.92
40095,5.0,3.857
40096,4.0,3.548
40097,4.0,3.762
40098,3.0,3.671
40099,5.0,4.261
40100,3.0,3.475
40101,3.0,3.816
40102,5.0,4.154
40103,4.0,3.71
40104,4.0,3.798
40105,4.0,3.926
40106,5.0,3.682
40107,3.0,3.317
40108,3.0,3.884
40109,3.0,3.834
40110,2.0,3.651
40111,4.0,3.677
40112,4.0,3.866
40113,4.0,3.936
40114,5.0,3.84
40115,3.0,3.304
40116,4.0,3.82
40117,3.0,3.447
40118,4.0,3.66
40119,4.0,3.954
40120,4.0,3.367
40121,4.0,3.76
40122,3.0,3.474
40123,4.0,3.447
40124,4.0,3.75
40125,4.0,3.95
40126,4.0,3.695
40127,4.0,3.719
40128,3.0,3.384
40129,4.0,4.042
40130,3.0,4.099
40131,3.0,4.059
40132,3.0,3.634
40133,4.0,3.758
40134,3.0,3.229
40135,3.0,3.607
40136,3.0,3.992
40137,3.0,3.891
40138,3.0,3.96
40139,4.0,3.878
40140,3.0,3.719
40141,4.0,3.882
40142,4.0,3.531
40143,5.0,4.072
40144,3.0,3.124
40145,4.0,4.071
40146,3.0,3.42
40147,5.0,4.178
40148,3.0,3.405
40149,3.0,3.55
40150,4.0,3.761
40151,3.0,3.75
40152,4.0,3.08
40153,3.0,3.976
40154,3.0,3.228
40155,5.0,3.125
40156,5.0,3.987
40157,2.0,3.537
40158,2.0,3.435
40159,3.0,3.331
40160,4.0,4.015
40161,4.0,3.773
40162,4.0,4.297
40163,2.0,3.577
40164,3.0,3.458
40165,3.0,3.495
40166,3.0,3.556
40167,3.0,3.899
40168,4.0,3.773
40169,3.0,3.651
40170,4.0,4.182
40171,3.0,4.274
40172,3.0,3.102
40173,4.0,3.63
40174,3.0,3.631
40175,1.0,3.777
40176,2.0,2.875
40177,2.0,3.376
40178,1.0,3.534
40179,4.0,4.056
40180,5.0,3.701
40181,4.0,3.152
40182,4.0,3.293
40183,2.0,3.194
40184,4.0,3.312
40185,3.0,2.887
40186,1.0,3.194
40187,5.0,4.299
40188,3.0,2.778
40189,5.0,3.807
40190,4.0,3.486
40191,3.0,3.74
40192,4.0,3.636
40193,5.0,3.977
40194,5.0,4.153
40195,5.0,4.243
40196,4.0,3.601
40197,5.0,3.846
40198,5.0,3.829
40199,5.0,3.589
40200,4.0,3.17
40201,5.0,3.775
40202,4.0,3.979
40203,4.0,3.578
40204,3.0,2.704
40205,4.0,3.276
40206,5.0,3.746
40207,3.0,3.823
40208,4.0,3.323
40209,4.0,4.221
40210,3.0,2.981
40211,5.0,4.188
40212,2.0,3.797
40213,1.0,3.01
40214,5.0,3.566
40215,4.0,4.0
40216,4.0,3.577
40217,5.0,3.799
40218,3.0,3.672
40219,2.0,3.748
40220,4.0,3.843
40221,2.0,3.61
40222,4.0,3.794
40223,2.0,4.286
40224,4.0,3.866
40225,3.0,4.026
40226,3.0,3.633
40227,3.0,3.291
40228,5.0,4.016
40229,4.0,3.479
40230,4.0,3.552
40231,4.0,3.876
40232,4.0,3.459
40233,4.0,4.136
40234,4.0,3.767
40235,2.0,3.979
40236,3.0,3.694
40237,5.0,3.604
40238,2.0,2.352
40239,4.0,3.763
40240,3.0,3.874
40241,3.0,3.779
40242,4.0,3.654
40243,2.0,3.225
40244,5.0,3.833
40245,4.0,3.51
40246,5.0,3.732
40247,2.0,3.314
40248,3.0,3.649
40249,5.0,3.832
40250,4.0,3.699
40251,3.0,3.692
40252,4.0,3.286
40253,4.0,4.41
40254,3.0,3.916
40255,5.0,3.454
40256,4.0,4.2
40257,3.0,3.36
40258,3.0,3.775
40259,5.0,3.544
40260,5.0,3.927
40261,3.0,3.447
40262,4.0,4.284
40263,4.0,3.699
40264,3.0,4.023
40265,3.0,3.372
40266,3.0,3.878
40267,4.0,3.722
40268,4.0,3.749
40269,3.0,3.215
40270,3.0,3.601
40271,4.0,3.488
40272,3.0,3.338
40273,4.0,3.098
40274,3.0,3.128
40275,5.0,3.52
40276,1.0,3.141
40277,3.0,3.742
40278,4.0,3.412
40279,3.0,3.913
40280,1.0,3.381
40281,4.0,3.859
40282,2.0,3.37
40283,5.0,3.442
40284,4.0,3.797
40285,1.0,3.747
40286,2.0,3.251
40287,5.0,3.668
40288,3.0,3.533
40289,3.0,3.721
40290,4.0,3.662
40291,4.0,3.992
40292,1.0,3.304
40293,1.0,3.138
40294,5.0,4.335
40295,4.0,3.639
40296,3.0,3.425
40297,4.0,3.652
40298,4.0,3.868
40299,4.0,3.748
40300,4.0,3.901
40301,4.0,3.867
40302,4.0,3.702
40303,4.0,3.742
40304,4.0,3.37
40305,3.0,3.553
40306,1.0,3.64
40307,4.0,3.649
40308,5.0,3.736
40309,3.0,3.633
40310,1.0,3.48
40311,2.0,3.589
40312,1.0,2.993
40313,1.0,3.48
40314,3.0,3.634
40315,4.0,3.829
40316,4.0,3.194
40317,5.0,3.678
40318,4.0,3.787
40319,4.0,3.731
40320,3.0,3.668
40321,4.0,3.187
40322,4.0,3.818
40323,5.0,4.201
40324,1.0,3.605
40325,3.0,3.964
40326,2.0,2.643
40327,4.0,3.819
40328,4.0,3.868
40329,3.0,3.894
40330,3.0,3.818
40331,1.0,3.796
40332,3.0,3.604
40333,3.0,3.324
40334,4.0,3.894
40335,3.0,3.876
40336,5.0,4.366
40337,3.0,3.857
40338,4.0,3.852
40339,4.0,4.209
40340,4.0,4.03
40341,3.0,3.551
40342,4.0,3.613
40343,4.0,3.962
40344,5.0,3.945
40345,3.0,3.826
40346,4.0,3.742
40347,5.0,4.38
40348,4.0,3.79
40349,3.0,3.521
40350,3.0,3.955
40351,4.0,4.025
40352,3.0,3.114
40353,5.0,4.034
40354,5.0,4.263
40355,3.0,3.49
40356,4.0,3.946
40357,5.0,4.071
40358,3.0,3.895
40359,3.0,3.74
40360,3.0,3.561
40361,1.0,2.969
40362,4.0,3.742
40363,3.0,3.905
40364,4.0,3.876
40365,3.0,3.46
40366,4.0,3.655
40367,2.0,3.463
40368,3.0,3.883
40369,4.0,3.566
40370,4.0,3.651
40371,4.0,3.858
40372,3.0,3.925
40373,4.0,4.147
40374,3.0,3.662
40375,4.0,3.817
40376,4.0,3.955
40377,4.0,3.759
40378,4.0,3.468
40379,4.0,3.846
40380,3.0,3.688
40381,4.0,3.842
40382,4.0,3.987
40383,4.0,4.09
40384,4.0,4.045
40385,4.0,4.144
40386,3.0,3.839
40387,3.0,4.051
40388,4.0,3.958
40389,4.0,4.297
40390,3.0,3.169
40391,4.0,3.629
40392,3.0,3.784
40393,3.0,3.74
40394,3.0,3.701
40395,4.0,3.846
40396,1.0,3.236
40397,3.0,3.425
40398,4.0,3.723
40399,3.0,3.83
40400,5.0,4.015
40401,3.0,4.009
40402,3.0,3.357
40403,3.0,3.748
40404,2.0,3.709
40405,4.0,4.281
40406,4.0,3.82
40407,5.0,4.077
40408,2.0,3.625
40409,4.0,3.904
40410,4.0,3.832
40411,2.0,3.763
40412,4.0,3.767
40413,4.0,4.009
40414,3.0,4.294
40415,3.0,3.76
40416,4.0,3.773
40417,4.0,3.297
40418,4.0,3.769
40419,4.0,3.483
40420,4.0,3.768
40421,4.0,3.852
40422,5.0,3.91
40423,4.0,3.845
40424,4.0,4.331
40425,4.0,3.775
40426,5.0,3.78
40427,5.0,3.917
40428,5.0,4.044
40429,5.0,3.743
40430,1.0,3.405
40431,4.0,4.279
40432,2.0,2.871
40433,3.0,2.824
40434,3.0,3.778
40435,5.0,3.64
40436,5.0,3.851
40437,4.0,3.844
40438,4.0,4.088
40439,5.0,3.775
40440,4.0,3.234
40441,4.0,3.911
40442,5.0,3.516
40443,4.0,3.842
40444,3.0,3.9
40445,3.0,3.989
40446,4.0,3.848
40447,4.0,4.068
40448,4.0,4.062
40449,2.0,3.387
40450,5.0,4.286
40451,5.0,3.852
40452,3.0,3.908
40453,4.0,3.547
40454,4.0,4.13
40455,4.0,3.456
40456,4.0,4.013
40457,4.0,3.737
40458,4.0,3.621
40459,4.0,3.331
40460,5.0,4.262
40461,4.0,3.833
40462,3.0,3.903
40463,3.0,3.783
40464,3.0,3.479
40465,4.0,4.135
40466,5.0,3.755
40467,3.0,3.52
40468,4.0,3.936
40469,5.0,4.176
40470,1.0,3.602
40471,4.0,3.742
40472,4.0,3.557
40473,5.0,4.154
40474,5.0,3.763
40475,5.0,3.761
40476,4.0,3.617
40477,4.0,3.927
40478,4.0,3.819
40479,4.0,3.625
40480,2.0,3.517
40481,4.0,3.498
40482,4.0,3.059
40483,4.0,3.86
40484,4.0,3.831
40485,3.0,3.757
40486,4.0,4.061
40487,5.0,4.383
40488,4.0,3.861
40489,4.0,3.806
40490,3.0,3.85
40491,5.0,3.853
40492,4.0,3.567
40493,4.0,3.853
40494,5.0,3.767
40495,5.0,3.726
40496,4.0,3.59
40497,3.0,4.173
40498,3.0,3.327
40499,5.0,3.592
40500,3.0,3.852
40501,5.0,2.941
40502,2.0,3.271
40503,2.0,3.386
40504,2.0,3.429
40505,3.0,3.381
40506,5.0,3.475
40507,4.0,3.639
40508,5.0,3.71
40509,1.0,3.361
40510,4.0,2.841
40511,5.0,3.67
40512,1.0,2.904
40513,4.0,3.385
40514,3.0,3.506
40515,3.0,2.729
40516,4.0,3.619
40517,4.0,3.64
40518,4.0,3.538
40519,4.0,3.767
40520,5.0,3.38
40521,3.0,3.658
40522,3.0,3.357
40523,3.0,3.387
40524,4.0,3.508
40525,3.0,3.514
40526,5.0,3.385
40527,3.0,3.878
40528,4.0,3.463
40529,3.0,3.519
40530,4.0,3.159
40531,4.0,3.808
40532,4.0,3.193
40533,4.0,4.052
40534,3.0,3.79
40535,4.0,3.787
40536,5.0,3.627
40537,3.0,3.778
40538,5.0,4.35
40539,4.0,3.681
40540,1.0,2.691
40541,3.0,3.771
40542,4.0,3.569
40543,4.0,3.772
40544,5.0,3.887
40545,5.0,3.921
40546,3.0,4.258
40547,3.0,3.81
40548,3.0,3.864
40549,3.0,3.735
40550,2.0,3.671
40551,2.0,3.523
40552,3.0,3.162
40553,3.0,3.944
40554,4.0,3.208
40555,3.0,3.961
40556,2.0,3.527
40557,4.0,3.168
40558,3.0,4.296
40559,4.0,3.976
40560,4.0,3.44
40561,4.0,3.747
40562,4.0,3.502
40563,4.0,3.947
40564,3.0,4.385
40565,3.0,3.907
40566,5.0,4.124
40567,4.0,4.094
40568,3.0,3.577
40569,5.0,3.894
40570,3.0,3.313
40571,4.0,3.541
40572,3.0,3.977
40573,4.0,3.449
40574,3.0,3.849
40575,5.0,4.092
40576,5.0,3.635
40577,4.0,4.229
40578,5.0,3.637
40579,5.0,4.148
40580,5.0,3.97
40581,4.0,3.505
40582,5.0,3.945
40583,5.0,3.698
40584,5.0,4.081
40585,5.0,3.648
40586,5.0,4.102
40587,5.0,4.177
40588,5.0,4.296
40589,2.0,3.195
40590,4.0,3.716
40591,3.0,3.655
40592,5.0,4.047
40593,3.0,3.029
40594,4.0,4.261
40595,4.0,4.127
40596,4.0,4.003
40597,1.0,2.696
40598,3.0,3.734
40599,2.0,3.34
40600,4.0,3.707
40601,2.0,4.007
40602,3.0,3.078
40603,3.0,3.714
40604,3.0,3.199
40605,1.0,2.56
40606,4.0,3.865
40607,4.0,3.712
40608,2.0,3.099
40609,5.0,4.012
40610,4.0,3.373
40611,4.0,3.767
40612,1.0,3.114
40613,5.0,3.656
40614,3.0,3.728
40615,4.0,2.863
40616,5.0,3.577
40617,2.0,3.078
40618,2.0,3.631
40619,2.0,3.559
40620,4.0,3.468
40621,2.0,3.235
40622,1.0,2.384
40623,3.0,3.862
40624,4.0,3.533
40625,2.0,3.582
40626,3.0,3.518
40627,3.0,4.224
40628,1.0,2.689
40629,3.0,2.972
40630,5.0,3.132
40631,5.0,4.094
40632,4.0,3.959
40633,3.0,3.721
40634,5.0,3.806
40635,2.0,2.905
40636,4.0,3.813
40637,3.0,3.434
40638,3.0,3.475
40639,3.0,3.556
40640,4.0,3.804
40641,5.0,3.803
40642,3.0,3.879
40643,4.0,3.988
40644,1.0,3.152
40645,2.0,3.731
40646,4.0,4.126
40647,4.0,3.95
40648,5.0,3.917
40649,4.0,3.598
40650,3.0,3.858
40651,3.0,3.838
40652,4.0,4.12
40653,4.0,3.208
40654,4.0,4.396
40655,4.0,4.144
40656,3.0,3.942
40657,4.0,3.769
40658,4.0,3.685
40659,5.0,3.603
40660,4.0,3.979
40661,4.0,3.042
40662,3.0,3.869
40663,4.0,4.09
40664,4.0,3.867
40665,3.0,4.027
40666,5.0,4.182
40667,3.0,4.152
40668,5.0,3.723
40669,3.0,3.808
40670,5.0,3.854
40671,5.0,3.744
40672,5.0,3.832
40673,5.0,3.434
40674,5.0,4.145
40675,3.0,3.176
40676,4.0,3.127
40677,4.0,3.901
40678,4.0,3.911
40679,5.0,4.192
40680,5.0,4.24
40681,4.0,3.526
40682,4.0,3.508
40683,3.0,3.683
40684,4.0,3.731
40685,4.0,3.572
40686,5.0,4.077
40687,4.0,4.277
40688,5.0,3.715
40689,5.0,3.977
40690,5.0,4.388
40691,5.0,4.038
40692,3.0,3.516
40693,2.0,3.966
40694,3.0,4.054
40695,5.0,3.821
40696,4.0,3.926
40697,5.0,3.8
40698,5.0,3.997
40699,5.0,2.887
40700,5.0,4.241
40701,4.0,3.878
40702,5.0,3.561
40703,3.0,3.865
40704,4.0,3.998
40705,2.0,2.715
40706,4.0,3.471
40707,5.0,3.849
40708,3.0,3.118
40709,5.0,3.899
40710,4.0,3.318
40711,2.0,3.597
40712,3.0,3.357
40713,3.0,3.996
40714,1.0,3.217
40715,5.0,3.879
40716,1.0,2.769
40717,4.0,3.417
40718,5.0,4.083
40719,4.0,3.365
40720,5.0,3.989
40721,5.0,4.103
40722,4.0,4.067
40723,3.0,2.618
40724,5.0,3.816
40725,3.0,3.583
40726,5.0,3.824
40727,2.0,3.113
40728,5.0,3.9
40729,2.0,3.113
40730,4.0,3.101
40731,4.0,3.654
40732,5.0,4.019
40733,4.0,3.551
40734,4.0,3.428
40735,3.0,3.225
40736,4.0,3.578
40737,5.0,4.22
40738,3.0,3.567
40739,4.0,3.229
40740,1.0,3.163
40741,2.0,3.34
40742,1.0,3.851
40743,1.0,2.942
40744,1.0,2.727
40745,3.0,2.953
40746,4.0,3.686
40747,4.0,3.63
40748,4.0,3.676
40749,1.0,2.945
40750,4.0,4.242
40751,5.0,3.779
40752,5.0,3.813
40753,1.0,3.144
40754,3.0,3.456
40755,5.0,4.06
40756,5.0,4.122
40757,4.0,3.149
40758,5.0,3.853
40759,5.0,3.854
40760,4.0,3.174
40761,5.0,3.862
40762,4.0,3.88
40763,5.0,2.995
40764,4.0,4.308
40765,5.0,4.388
40766,5.0,3.85
40767,5.0,4.023
